Date-time CET-CEST (DD/MM/YYYY HH:mm),DMA 1 (L/s),DMA 2 (L/s)
20/01/2023 15:00,8.02,9.64
20/01/2023 16:00,7.21,9.49
20/01/2023 17:00,6.94,9.66
20/01/2023 18:00,5.87,10
20/01/2023 19:00,5.63,10.21
20/01/2023 20:00,6.64,9.89
20/01/2023 21:00,6.26,9.52
20/01/2023 22:00,5.1,8.85
20/01/2023 23:00,4.8,8.74
21/01/2023 00:00,4.71,8.46
21/01/2023 01:00,4.71,8.15
21/01/2023 02:00,6.33,7.99
21/01/2023 03:00,5.55,8.05
21/01/2023 04:00,4.39,7.97
21/01/2023 05:00,4.45,8.09
21/01/2023 06:00,5.73,8.58
21/01/2023 07:00,6.52,9.41
21/01/2023 08:00,7.31,10.45
21/01/2023 09:00,7.3,11.12
21/01/2023 10:00,8.39,10.89
21/01/2023 11:00,7.14,10.3
21/01/2023 12:00,7.63,10.1
21/01/2023 13:00,7.12,10.18
21/01/2023 14:00,6.94,10.57
21/01/2023 15:00,6.3,9.79
21/01/2023 16:00,7.02,9.85
21/01/2023 17:00,7.02,10.03
21/01/2023 18:00,7.3,10.14
21/01/2023 19:00,7.85,9.55
21/01/2023 20:00,7.14,9.88
21/01/2023 21:00,6.35,9.38
21/01/2023 22:00,5.78,9.06
21/01/2023 23:00,5.58,8.99
22/01/2023 00:00,3.99,8.58
22/01/2023 01:00,3.44,8.22
22/01/2023 02:00,3.64,8.18
22/01/2023 03:00,3.21,8.15
22/01/2023 04:00,3.43,8.03
22/01/2023 05:00,5.51,8.1
22/01/2023 06:00,6.02,8.5
22/01/2023 07:00,6.78,9.1
22/01/2023 08:00,7.96,9.92
22/01/2023 09:00,7.65,11.04
22/01/2023 10:00,8.85,10.98
22/01/2023 11:00,7.87,10.8
22/01/2023 12:00,7.6,10.85
22/01/2023 13:00,7.14,10.62
22/01/2023 14:00,6.68,10.33
22/01/2023 15:00,6.34,9.57
22/01/2023 16:00,6.13,9.89
22/01/2023 17:00,5.99,9.65
22/01/2023 18:00,6.68,10.3
22/01/2023 19:00,7.62,10.18
22/01/2023 20:00,8.69,10.48
22/01/2023 21:00,7.5,9.75
22/01/2023 22:00,9.11,9.37
22/01/2023 23:00,16.4,8.68
23/01/2023 00:00,5.23,8.37
23/01/2023 01:00,5.65,8.09
23/01/2023 02:00,6.23,8.07
23/01/2023 03:00,4.84,8.45
23/01/2023 04:00,4.41,8.87
23/01/2023 05:00,4,8.96
23/01/2023 06:00,5.77,10.12
23/01/2023 07:00,7.88,11.13
23/01/2023 08:00,8.04,11.32
23/01/2023 09:00,8.95,10.52
23/01/2023 10:00,9.25,10.61
23/01/2023 11:00,10.53,10.47
23/01/2023 12:00,11.56,10.35
23/01/2023 13:00,11.54,10.17
23/01/2023 14:00,10.53,9.73
23/01/2023 15:00,8.58,9.68
23/01/2023 16:00,8.47,9.35
23/01/2023 17:00,8.33,9.64
23/01/2023 18:00,6.79,10.09
23/01/2023 19:00,7,10.68
23/01/2023 20:00,7.59,10.74
23/01/2023 21:00,5.65,10.4
23/01/2023 22:00,4.78,9.61
23/01/2023 23:00,4.23,8.95
24/01/2023 00:00,4.72,8.9
24/01/2023 01:00,17.95,8.55
24/01/2023 02:00,5.42,8.67
24/01/2023 03:00,5.64,8.73
24/01/2023 04:00,4.81,8.79
24/01/2023 05:00,4.98,9.19
24/01/2023 06:00,6.88,10.28
24/01/2023 07:00,9.14,11.14
24/01/2023 08:00,9.3,11.07
24/01/2023 09:00,9.51,10.71
24/01/2023 10:00,8.54,10.34
24/01/2023 11:00,13.09,10.13
24/01/2023 12:00,9.76,10.13
24/01/2023 13:00,11.82,9.68
24/01/2023 14:00,8.66,8.35
24/01/2023 15:00,8.31,9.2
24/01/2023 16:00,8.16,8.88
24/01/2023 17:00,7.22,9.15
24/01/2023 18:00,8.23,9.45
24/01/2023 19:00,8.11,9.89
24/01/2023 20:00,8.88,10.16
24/01/2023 21:00,6.89,9.53
24/01/2023 22:00,5.89,9.36
24/01/2023 23:00,5.85,8.55
25/01/2023 00:00,5.62,8.16
25/01/2023 01:00,5.04,7.99
25/01/2023 02:00,3.81,7.89
25/01/2023 03:00,3.48,7.85
25/01/2023 04:00,3.82,7.97
25/01/2023 05:00,4.21,8.12
25/01/2023 06:00,6.74,9.05
25/01/2023 07:00,9.5,10.62
25/01/2023 08:00,9.06,9.16
25/01/2023 09:00,10.16,10.04
25/01/2023 10:00,9.51,9.39
25/01/2023 11:00,9.1,9.36
25/01/2023 12:00,9.48,9.58
25/01/2023 13:00,8.94,9.5
25/01/2023 14:00,9.33,9.26
25/01/2023 15:00,9.89,9.11
25/01/2023 16:00,7.33,8.79
25/01/2023 17:00,6.72,9.15
25/01/2023 18:00,6.83,9.61
25/01/2023 19:00,8.13,10.06
25/01/2023 20:00,7.82,9.87
25/01/2023 21:00,6.44,9.63
25/01/2023 22:00,5.9,9
25/01/2023 23:00,5.17,8.57
26/01/2023 00:00,4.69,8.03
26/01/2023 01:00,4.57,7.88
26/01/2023 02:00,5.71,7.77
26/01/2023 03:00,5.46,7.68
26/01/2023 04:00,4.64,7.92
26/01/2023 05:00,5.28,7.97
26/01/2023 06:00,7.33,9.08
26/01/2023 07:00,8.58,10.75
26/01/2023 08:00,8.96,9.95
26/01/2023 09:00,9.45,9.92
26/01/2023 10:00,9.81,9.51
26/01/2023 11:00,9.02,9.16
26/01/2023 12:00,8.93,9.15
26/01/2023 13:00,8.63,9.02
26/01/2023 14:00,8.64,9.17
26/01/2023 15:00,9.12,9.43
26/01/2023 16:00,8.48,8.94
26/01/2023 17:00,7.76,9.21
26/01/2023 18:00,8.02,9.68
26/01/2023 19:00,8.77,9.93
26/01/2023 20:00,8.19,10.03
26/01/2023 21:00,6.56,9.81
26/01/2023 22:00,5.22,9.2
26/01/2023 23:00,3.56,8.53
27/01/2023 00:00,3.71,8.3
27/01/2023 01:00,3.87,8.01
27/01/2023 02:00,4.69,7.89
27/01/2023 03:00,4.25,NaN
27/01/2023 04:00,4.81,8.06
27/01/2023 05:00,5.06,8.43
27/01/2023 06:00,7.56,9.21
27/01/2023 07:00,9.11,10.16
27/01/2023 08:00,9,10.19
27/01/2023 09:00,9.89,10.15
27/01/2023 10:00,8.97,9.69
27/01/2023 11:00,9.35,9.57
27/01/2023 12:00,9.04,9.28
27/01/2023 13:00,8.76,9.56
27/01/2023 14:00,8.82,9.5
27/01/2023 15:00,8.44,9.29
27/01/2023 16:00,8.07,9.4
27/01/2023 17:00,6.96,9.31
27/01/2023 18:00,6.66,9.84
27/01/2023 19:00,7.75,10.09
27/01/2023 20:00,8.09,9.93
27/01/2023 21:00,7.19,9.07
27/01/2023 22:00,6.16,9.17
27/01/2023 23:00,5.52,8.68
28/01/2023 00:00,5.32,8.16
28/01/2023 01:00,5.32,8.02
28/01/2023 02:00,6.36,7.9
28/01/2023 03:00,6.01,7.9
28/01/2023 04:00,3.77,8
28/01/2023 05:00,3.36,8.05
28/01/2023 06:00,4.81,8.55
28/01/2023 07:00,6.34,9.83
28/01/2023 08:00,6.98,10.46
28/01/2023 09:00,8.04,11.04
28/01/2023 10:00,8.22,10.87
28/01/2023 11:00,7.74,9.83
28/01/2023 12:00,8.07,10.27
28/01/2023 13:00,8.18,10.24
28/01/2023 14:00,7.85,10.06
28/01/2023 15:00,7.33,9.87
28/01/2023 16:00,7.02,9.97
28/01/2023 17:00,6.84,9.97
28/01/2023 18:00,6.77,9.71
28/01/2023 19:00,7.08,9.75
28/01/2023 20:00,6.07,9.95
28/01/2023 21:00,5.22,9.19
28/01/2023 22:00,4.54,9.01
28/01/2023 23:00,4.24,8.66
29/01/2023 00:00,5.23,8.42
29/01/2023 01:00,5.34,8.1
29/01/2023 02:00,5.22,7.99
29/01/2023 03:00,4.84,7.88
29/01/2023 04:00,4.7,8.01
29/01/2023 05:00,5.15,8.15
29/01/2023 06:00,5.85,8.48
29/01/2023 07:00,7.02,9.11
29/01/2023 08:00,7.91,10.54
29/01/2023 09:00,8.13,11.82
29/01/2023 10:00,8.1,11.83
29/01/2023 11:00,7.29,10.68
29/01/2023 12:00,7.18,10.49
29/01/2023 13:00,6.7,10.41
29/01/2023 14:00,6.19,10.4
29/01/2023 15:00,5.83,9.8
29/01/2023 16:00,5.34,10.44
29/01/2023 17:00,6.23,10.33
29/01/2023 18:00,6.86,10.26
29/01/2023 19:00,7.15,10.16
29/01/2023 20:00,7.81,9.97
29/01/2023 21:00,7.16,9.54
29/01/2023 22:00,9,9.42
29/01/2023 23:00,16.4,8.69
30/01/2023 00:00,4.98,8.28
30/01/2023 01:00,5.4,8.03
30/01/2023 02:00,4.62,7.96
30/01/2023 03:00,3.85,7.91
30/01/2023 04:00,3.75,8.14
30/01/2023 05:00,4.12,8.4
30/01/2023 06:00,7.09,9.47
30/01/2023 07:00,8.9,10.29
30/01/2023 08:00,9.29,10.27
30/01/2023 09:00,9.13,10.23
30/01/2023 10:00,9.41,10.06
30/01/2023 11:00,9.55,9.95
30/01/2023 12:00,9.85,10.04
30/01/2023 13:00,9.28,10.12
30/01/2023 14:00,10.73,9.24
30/01/2023 15:00,9.53,9.13
30/01/2023 16:00,7.47,9.4
30/01/2023 17:00,7.83,9.5
30/01/2023 18:00,6.03,9.97
30/01/2023 19:00,7.11,10.46
30/01/2023 20:00,7.38,10.4
30/01/2023 21:00,6.66,9.48
30/01/2023 22:00,5.64,9.48
30/01/2023 23:00,6.01,8.54
31/01/2023 00:00,6.14,8.35
31/01/2023 01:00,18.22,8.13
31/01/2023 02:00,6.05,7.98
31/01/2023 03:00,6.11,8.04
31/01/2023 04:00,5,8.23
31/01/2023 05:00,5.79,8.31
31/01/2023 06:00,8.19,9.8
31/01/2023 07:00,8.73,10.87
31/01/2023 08:00,8.34,10.77
31/01/2023 09:00,8.26,10.45
31/01/2023 10:00,8.87,10.17
31/01/2023 11:00,10.23,9.99
31/01/2023 12:00,8.82,9.87
31/01/2023 13:00,8.29,9.54
31/01/2023 14:00,9.63,9.39
31/01/2023 15:00,10.54,9.67
31/01/2023 16:00,9.03,9.55
31/01/2023 17:00,8.16,9.68
31/01/2023 18:00,8.82,9.91
31/01/2023 19:00,8.1,10.27
31/01/2023 20:00,8.29,9.85
31/01/2023 21:00,6.45,9.98
31/01/2023 22:00,4.67,9.06
31/01/2023 23:00,3.8,8.66
1/2/2023 0:00,3.67,8.24
1/2/2023 1:00,3.8,8.15
1/2/2023 2:00,3.3,8.02
1/2/2023 3:00,4.06,8.15
1/2/2023 4:00,4.88,8.2
1/2/2023 5:00,4.91,8.28
1/2/2023 6:00,7.68,9.4
1/2/2023 7:00,9.86,11.35
1/2/2023 8:00,9.95,10.61
1/2/2023 9:00,9.25,9.88
1/2/2023 10:00,9.76,9.8
1/2/2023 11:00,9.7,9.66
1/2/2023 12:00,8.92,9.61
1/2/2023 13:00,8.94,9.63
1/2/2023 14:00,8.92,9.98
1/2/2023 15:00,8.68,9.67
1/2/2023 16:00,8.36,9.21
1/2/2023 17:00,6.97,9.48
1/2/2023 18:00,7.08,9.59
1/2/2023 19:00,9.47,10.05
1/2/2023 20:00,10.85,10.17
1/2/2023 21:00,8.99,9.83
1/2/2023 22:00,5.18,9.2
1/2/2023 23:00,5.43,8.71
2/2/2023 0:00,5.25,8.41
2/2/2023 1:00,5.06,7.99
2/2/2023 2:00,6.06,7.98
2/2/2023 3:00,5.55,7.98
2/2/2023 4:00,3.55,8.14
2/2/2023 5:00,4.18,8.44
2/2/2023 6:00,5.85,9.51
2/2/2023 7:00,8.08,10.65
2/2/2023 8:00,7.87,10.6
2/2/2023 9:00,9.21,9.96
2/2/2023 10:00,9.06,9.67
2/2/2023 11:00,10.02,9.68
2/2/2023 12:00,9.57,9.44
2/2/2023 13:00,9.05,9.99
2/2/2023 14:00,9.78,9.59
2/2/2023 15:00,9.04,9.32
2/2/2023 16:00,8.08,9.41
2/2/2023 17:00,7.87,9.71
2/2/2023 18:00,7.08,9.98
2/2/2023 19:00,7.6,10.33
2/2/2023 20:00,8.21,10.3
2/2/2023 21:00,6.93,9.74
2/2/2023 22:00,5.96,9.1
2/2/2023 23:00,5.64,8.91
3/2/2023 0:00,5.84,8.4
3/2/2023 1:00,6.66,8.11
3/2/2023 2:00,6.91,8.14
3/2/2023 3:00,5.61,8.03
3/2/2023 4:00,5.71,8.15
3/2/2023 5:00,5.78,8.43
3/2/2023 6:00,8.18,9.69
3/2/2023 7:00,8.94,10.51
3/2/2023 8:00,9.9,10.27
3/2/2023 9:00,10.14,10.28
3/2/2023 10:00,8.53,9.56
3/2/2023 11:00,8.55,9.42
3/2/2023 12:00,8.48,9.19
3/2/2023 13:00,8.71,9.78
3/2/2023 14:00,9.15,9.53
3/2/2023 15:00,8.55,9.74
3/2/2023 16:00,7.99,9.46
3/2/2023 17:00,8.4,9.6
3/2/2023 18:00,9.13,9.89
3/2/2023 19:00,8.63,9.89
3/2/2023 20:00,8.12,9.78
3/2/2023 21:00,6.55,9.4
3/2/2023 22:00,5.4,9.25
3/2/2023 23:00,5.8,9
4/2/2023 0:00,6.27,8.49
4/2/2023 1:00,5.01,8.23
4/2/2023 2:00,4.75,8.13
4/2/2023 3:00,4.73,8.16
4/2/2023 4:00,3.14,8.15
4/2/2023 5:00,3.38,8.29
4/2/2023 6:00,5,8.8
4/2/2023 7:00,7.21,9.64
4/2/2023 8:00,8.55,10.88
4/2/2023 9:00,8.73,11.74
4/2/2023 10:00,8.97,11.14
4/2/2023 11:00,8.79,10.77
4/2/2023 12:00,9.01,10.91
4/2/2023 13:00,7.12,10.74
4/2/2023 14:00,8.23,10.87
4/2/2023 15:00,7.31,9.91
4/2/2023 16:00,6.85,10.09
4/2/2023 17:00,6.75,10.06
4/2/2023 18:00,6.36,10.32
4/2/2023 19:00,7.29,10.02
4/2/2023 20:00,7.19,9.95
4/2/2023 21:00,7.17,9.39
4/2/2023 22:00,6.43,8.88
4/2/2023 23:00,5.96,8.79
5/2/2023 0:00,6.62,8.35
5/2/2023 1:00,5.97,8.3
5/2/2023 2:00,5.29,8.1
5/2/2023 3:00,5.21,8.11
5/2/2023 4:00,5.37,8.2
5/2/2023 5:00,6,8.14
5/2/2023 6:00,6.71,8.63
5/2/2023 7:00,6.19,9.16
5/2/2023 8:00,7.31,10.44
5/2/2023 9:00,8.53,11.07
5/2/2023 10:00,8.21,10.82
5/2/2023 11:00,7.45,11.33
5/2/2023 12:00,7.06,11.18
5/2/2023 13:00,7.21,10.46
5/2/2023 14:00,7.74,10.19
5/2/2023 15:00,7.18,10.12
5/2/2023 16:00,7.14,10.15
5/2/2023 17:00,7.59,10.34
5/2/2023 18:00,7.25,10.06
5/2/2023 19:00,7.53,10.34
5/2/2023 20:00,7.77,10
5/2/2023 21:00,6.65,9.69
5/2/2023 22:00,8.96,9.21
5/2/2023 23:00,15.6,9.05
6/2/2023 0:00,3.54,8.35
6/2/2023 1:00,4.15,8.17
6/2/2023 2:00,4.9,8.13
6/2/2023 3:00,3.62,8.12
6/2/2023 4:00,4.41,8.29
6/2/2023 5:00,5.63,8.59
6/2/2023 6:00,7.37,9.41
6/2/2023 7:00,9.03,10.68
6/2/2023 8:00,10.24,10.55
6/2/2023 9:00,10.57,10.04
6/2/2023 10:00,10.03,10.37
6/2/2023 11:00,9.83,9.97
6/2/2023 12:00,9.35,9.94
6/2/2023 13:00,9.57,9.85
6/2/2023 14:00,9.06,9.53
6/2/2023 15:00,9.01,9.29
6/2/2023 16:00,8.56,9.69
6/2/2023 17:00,7.59,9.68
6/2/2023 18:00,7.5,10.27
6/2/2023 19:00,8.84,10.23
6/2/2023 20:00,9.08,10.48
6/2/2023 21:00,8.1,9.62
6/2/2023 22:00,6.66,9.47
6/2/2023 23:00,5.97,9.05
7/2/2023 0:00,6.01,8.46
7/2/2023 1:00,19.08,8.14
7/2/2023 2:00,6.05,8.05
7/2/2023 3:00,5.86,8.21
7/2/2023 4:00,3.82,8.19
7/2/2023 5:00,4.38,8.38
7/2/2023 6:00,7.02,9.54
7/2/2023 7:00,8.97,10.69
7/2/2023 8:00,8.99,10.49
7/2/2023 9:00,10.24,10.18
7/2/2023 10:00,11.72,10.28
7/2/2023 11:00,9.36,9.83
7/2/2023 12:00,9.78,9.86
7/2/2023 13:00,10.58,9.83
7/2/2023 14:00,10.18,9.45
7/2/2023 15:00,9.16,9.41
7/2/2023 16:00,8.47,9.18
7/2/2023 17:00,8.73,9.52
7/2/2023 18:00,8.24,9.99
7/2/2023 19:00,7.57,9.95
7/2/2023 20:00,8.81,10.68
7/2/2023 21:00,7.39,9.93
7/2/2023 22:00,6.16,9.42
7/2/2023 23:00,5.66,9
8/2/2023 0:00,4.33,8.34
8/2/2023 1:00,3.66,8.18
8/2/2023 2:00,3.86,8.13
8/2/2023 3:00,3.79,8.08
8/2/2023 4:00,4.4,8.24
8/2/2023 5:00,5.72,8.5
8/2/2023 6:00,8.32,9.71
8/2/2023 7:00,10.07,10.56
8/2/2023 8:00,10.21,10.26
8/2/2023 9:00,11.2,10.25
8/2/2023 10:00,12.51,9.73
8/2/2023 11:00,14.25,9.94
8/2/2023 12:00,9.73,9.96
8/2/2023 13:00,9.49,10.11
8/2/2023 14:00,10.31,9.92
8/2/2023 15:00,9.53,9.71
8/2/2023 16:00,7.8,9.59
8/2/2023 17:00,8.41,9.36
8/2/2023 18:00,7.63,9.89
8/2/2023 19:00,9.27,10.1
8/2/2023 20:00,9.3,10.56
8/2/2023 21:00,7.91,9.97
8/2/2023 22:00,6.93,9.49
8/2/2023 23:00,6.08,9.2
9/2/2023 0:00,5.75,8.66
9/2/2023 1:00,5.82,8.42
9/2/2023 2:00,5.81,8.32
9/2/2023 3:00,5.64,8.27
9/2/2023 4:00,5.29,8.32
9/2/2023 5:00,4.99,8.65
9/2/2023 6:00,6.48,9.67
9/2/2023 7:00,8.44,10.78
9/2/2023 8:00,10.25,10.99
9/2/2023 9:00,10.22,10.52
9/2/2023 10:00,10.32,10.25
9/2/2023 11:00,10.18,10.04
9/2/2023 12:00,11.07,10.59
9/2/2023 13:00,10.56,10.62
9/2/2023 14:00,9.57,10.67
9/2/2023 15:00,9.15,10.3
9/2/2023 16:00,8.12,9.76
9/2/2023 17:00,7.93,9.9
9/2/2023 18:00,7.45,10.26
9/2/2023 19:00,7.9,10.24
9/2/2023 20:00,8.26,10.72
9/2/2023 21:00,7.57,9.88
9/2/2023 22:00,6.34,9.31
9/2/2023 23:00,5.96,9.02
10/2/2023 0:00,5.86,9.12
10/2/2023 1:00,6.33,8.64
10/2/2023 2:00,6.97,8.8
10/2/2023 3:00,5.95,8.62
10/2/2023 4:00,5.68,8.73
10/2/2023 5:00,6.18,9.29
10/2/2023 6:00,7.78,10.31
10/2/2023 7:00,9.56,11.05
10/2/2023 8:00,10.28,10.66
10/2/2023 9:00,10.55,10.5
10/2/2023 10:00,9.15,10.03
10/2/2023 11:00,8.97,10.03
10/2/2023 12:00,9.55,9.99
10/2/2023 13:00,10.13,10.51
10/2/2023 14:00,9.96,10.02
10/2/2023 15:00,8.9,9.97
10/2/2023 16:00,8.36,9.61
10/2/2023 17:00,8.35,10.1
10/2/2023 18:00,7.93,10.25
10/2/2023 19:00,6.24,10.57
10/2/2023 20:00,6.94,10.34
10/2/2023 21:00,6.01,9.9
10/2/2023 22:00,4.42,9.85
10/2/2023 23:00,3.85,9.12
11/2/2023 0:00,4.51,8.79
11/2/2023 1:00,4.98,8.54
11/2/2023 2:00,6.25,8.59
11/2/2023 3:00,5.8,8.54
11/2/2023 4:00,4.9,8.76
11/2/2023 5:00,5.08,8.68
11/2/2023 6:00,6.33,8.97
11/2/2023 7:00,7.59,10.13
11/2/2023 8:00,8.79,10.99
11/2/2023 9:00,8.76,11.92
11/2/2023 10:00,8.19,11.1
11/2/2023 11:00,7.54,10.72
11/2/2023 12:00,8.39,10.78
11/2/2023 13:00,7.72,10.6
11/2/2023 14:00,7.64,10.44
11/2/2023 15:00,7.91,10.14
11/2/2023 16:00,7.98,9.87
11/2/2023 17:00,7.7,10.26
11/2/2023 18:00,7.59,10.35
11/2/2023 19:00,8.16,10.03
11/2/2023 20:00,7.86,10.3
11/2/2023 21:00,6.81,9.26
11/2/2023 22:00,5.63,9.21
11/2/2023 23:00,5.33,8.86
12/2/2023 0:00,3.99,8.73
12/2/2023 1:00,4.04,8.51
12/2/2023 2:00,3.81,8.32
12/2/2023 3:00,3.68,8.24
12/2/2023 4:00,5.04,8.21
12/2/2023 5:00,5.35,8.4
12/2/2023 6:00,5.84,8.46
12/2/2023 7:00,7.23,9.46
12/2/2023 8:00,8.62,10.95
12/2/2023 9:00,8.56,11.4
12/2/2023 10:00,8.09,11.31
12/2/2023 11:00,7.53,11.59
12/2/2023 12:00,7.94,11.56
12/2/2023 13:00,7.51,10.95
12/2/2023 14:00,7.84,10.42
12/2/2023 15:00,6.21,10.16
12/2/2023 16:00,6.3,9.98
12/2/2023 17:00,6.48,10.17
12/2/2023 18:00,6.99,10.79
12/2/2023 19:00,7.22,10.63
12/2/2023 20:00,7.83,10.9
12/2/2023 21:00,6.86,10.27
12/2/2023 22:00,9.32,9.2
12/2/2023 23:00,16.21,8.71
13/02/2023 00:00,3.66,8.44
13/02/2023 01:00,4.44,8.25
13/02/2023 02:00,4.97,8.25
13/02/2023 03:00,3.41,8.32
13/02/2023 04:00,4.15,8.38
13/02/2023 05:00,5.43,8.7
13/02/2023 06:00,7.25,9.42
13/02/2023 07:00,9.33,10.69
13/02/2023 08:00,10.6,10.97
13/02/2023 09:00,10.65,10.67
13/02/2023 10:00,9.3,10.11
13/02/2023 11:00,8.93,9.95
13/02/2023 12:00,9.18,9.97
13/02/2023 13:00,9.06,10
13/02/2023 14:00,9.76,9.83
13/02/2023 15:00,8.87,9.84
13/02/2023 16:00,7.82,9.68
13/02/2023 17:00,8.48,9.93
13/02/2023 18:00,NaN,10
13/02/2023 19:00,8.09,10.36
13/02/2023 20:00,8.49,10.77
13/02/2023 21:00,6.75,10.37
13/02/2023 22:00,5.66,9.34
13/02/2023 23:00,5.17,9.01
14/02/2023 00:00,4.45,8.51
14/02/2023 01:00,17.77,8.38
14/02/2023 02:00,4.8,8.36
14/02/2023 03:00,5.39,8.38
14/02/2023 04:00,6.35,8.43
14/02/2023 05:00,6.02,8.57
14/02/2023 06:00,8.56,9.6
14/02/2023 07:00,9.57,10.94
14/02/2023 08:00,10,10.57
14/02/2023 09:00,10.78,10.3
14/02/2023 10:00,10.57,10.27
14/02/2023 11:00,12.08,10.23
14/02/2023 12:00,10.91,10.51
14/02/2023 13:00,11.92,10.54
14/02/2023 14:00,9.37,10.8
14/02/2023 15:00,9.09,10.83
14/02/2023 16:00,8.09,9.85
14/02/2023 17:00,9.53,9.83
14/02/2023 18:00,8.21,9.75
14/02/2023 19:00,8.38,10.67
14/02/2023 20:00,8.56,9.89
14/02/2023 21:00,6.91,9.6
14/02/2023 22:00,5.68,8.88
14/02/2023 23:00,4.56,8.43
15/02/2023 00:00,3.59,8.01
15/02/2023 01:00,3.93,7.84
15/02/2023 02:00,3.38,7.75
15/02/2023 03:00,4,7.67
15/02/2023 04:00,5.4,7.88
15/02/2023 05:00,6.03,8.16
15/02/2023 06:00,7.75,9.07
15/02/2023 07:00,10.18,10.44
15/02/2023 08:00,10.8,10.43
15/02/2023 09:00,10.5,10.13
15/02/2023 10:00,9.34,9.55
15/02/2023 11:00,9.7,9.51
15/02/2023 12:00,9.81,9.32
15/02/2023 13:00,9.23,10.11
15/02/2023 14:00,10.84,9.42
15/02/2023 15:00,8.47,9.21
15/02/2023 16:00,8.22,9.47
15/02/2023 17:00,8.4,9.49
15/02/2023 18:00,8.71,9.48
15/02/2023 19:00,8.69,9.53
15/02/2023 20:00,8.09,9.65
15/02/2023 21:00,7.19,9.83
15/02/2023 22:00,5.51,8.58
15/02/2023 23:00,3.87,8.45
16/02/2023 00:00,3.73,7.97
16/02/2023 01:00,4.06,7.79
16/02/2023 02:00,5.59,7.77
16/02/2023 03:00,5.43,7.8
16/02/2023 04:00,4.99,7.83
16/02/2023 05:00,5.39,8.03
16/02/2023 06:00,7.6,9.18
16/02/2023 07:00,9.15,10.44
16/02/2023 08:00,9.41,9.9
16/02/2023 09:00,10.55,10.05
16/02/2023 10:00,10.08,9.56
16/02/2023 11:00,10.76,9.27
16/02/2023 12:00,8.99,9.33
16/02/2023 13:00,8.8,9.87
16/02/2023 14:00,8.73,13.58
16/02/2023 15:00,8.84,14.52
16/02/2023 16:00,7.95,9.71
16/02/2023 17:00,8.64,9.21
16/02/2023 18:00,7.63,9.99
16/02/2023 19:00,8.17,10.31
16/02/2023 20:00,9.32,10.05
16/02/2023 21:00,7.74,9.38
16/02/2023 22:00,5.72,8.82
16/02/2023 23:00,4.31,8.37
17/02/2023 00:00,3.76,8
17/02/2023 01:00,4.67,7.71
17/02/2023 02:00,5.31,7.68
17/02/2023 03:00,4.67,7.82
17/02/2023 04:00,5.43,7.92
17/02/2023 05:00,5.57,7.93
17/02/2023 06:00,6.86,9.12
17/02/2023 07:00,10.06,10.39
17/02/2023 08:00,11.46,10.27
17/02/2023 09:00,10.54,9.93
17/02/2023 10:00,8.45,9.43
17/02/2023 11:00,9.98,9.29
17/02/2023 12:00,9.23,9.48
17/02/2023 13:00,9.57,9.39
17/02/2023 14:00,9.09,9.11
17/02/2023 15:00,9.37,9.42
17/02/2023 16:00,8.59,9.74
17/02/2023 17:00,7.58,9.35
17/02/2023 18:00,7.88,9.73
17/02/2023 19:00,8.14,9.84
17/02/2023 20:00,9.43,9.78
17/02/2023 21:00,7.38,9.32
17/02/2023 22:00,5.71,8.81
17/02/2023 23:00,4.66,8.34
18/02/2023 00:00,4.58,8.19
18/02/2023 01:00,4.61,8.05
18/02/2023 02:00,5.56,7.82
18/02/2023 03:00,5.71,7.77
18/02/2023 04:00,5.62,8
18/02/2023 05:00,5.54,7.75
18/02/2023 06:00,6.47,8.25
18/02/2023 07:00,7.71,9.22
18/02/2023 08:00,8.33,10.42
18/02/2023 09:00,9.93,10.59
18/02/2023 10:00,9.33,10.57
18/02/2023 11:00,8.19,10.19
18/02/2023 12:00,8.11,10.21
18/02/2023 13:00,8.03,10.05
18/02/2023 14:00,7.82,9.66
18/02/2023 15:00,7.25,9.81
18/02/2023 16:00,6.88,9.55
18/02/2023 17:00,6.83,9.29
18/02/2023 18:00,7.44,9.76
18/02/2023 19:00,7.5,9.35
18/02/2023 20:00,7.94,8.41
18/02/2023 21:00,7.33,8.87
18/02/2023 22:00,6.8,8.71
18/02/2023 23:00,5.4,8.46
19/02/2023 00:00,4.91,8.22
19/02/2023 01:00,3.8,7.96
19/02/2023 02:00,3.99,7.83
19/02/2023 03:00,3.64,7.68
19/02/2023 04:00,4.05,7.81
19/02/2023 05:00,5.1,7.73
19/02/2023 06:00,5.9,7.97
19/02/2023 07:00,6.74,8.89
19/02/2023 08:00,8.26,10.12
19/02/2023 09:00,8.77,11.22
19/02/2023 10:00,8.78,10.69
19/02/2023 11:00,7.96,10.71
19/02/2023 12:00,7.3,10.29
19/02/2023 13:00,6.69,9.31
19/02/2023 14:00,6.64,9.03
19/02/2023 15:00,6.16,8.42
19/02/2023 16:00,5.75,8.94
19/02/2023 17:00,6.19,9.38
19/02/2023 18:00,7.44,9.67
19/02/2023 19:00,8.01,9.8
19/02/2023 20:00,7.87,9.75
19/02/2023 21:00,7.21,9.4
19/02/2023 22:00,9.5,8.71
19/02/2023 23:00,17.98,8.59
20/02/2023 00:00,4.77,8.23
20/02/2023 01:00,4.16,7.89
20/02/2023 02:00,5.19,7.89
20/02/2023 03:00,4.22,7.74
20/02/2023 04:00,3.98,7.82
20/02/2023 05:00,5.53,8.1
20/02/2023 06:00,7.36,8.86
